gene,cellex_score,expr_proportion
Pappa2,0.664535418,2.09039548
Cttnbp2,0.664058287,36.44067797
Asic1,0.664038648,6.949152542
B230112J18Rik,0.663835269,0.960451977
Gria2,0.662404265,51.52542373
Acap3,0.659294401,6.553672316
Cd101,0.658814415,0.564971751
Gsap,0.658176294,15.98870056
Acp1,0.657147309,34.80225989
Kcnmb4,0.656285035,2.824858757
Osbpl10,0.654142546,6.101694915
Il5ra,0.653793701,0.338983051
Vstm2b,0.65293468,3.559322034
Zfp711,0.652911609,2.429378531
Ccser1,0.65282423,64.35028249
RP23-207N5.2,0.652230743,2.033898305
Gjc3,0.651995931,20.9039548
RP24-112I14.3,0.651767506,3.389830508
Kcnd2,0.651628417,91.5819209
Zdhhc15,0.65160898,3.785310734
Rasl12,0.650626327,2.881355932
4930405D11Rik,0.649659966,2.259887006
March1,0.649375035,66.61016949
Shc2,0.649058235,2.881355932
Tmem100,0.648903266,10.33898305
Gm10406,0.64773441,1.129943503
Tenm1,0.647273837,30.96045198
Dok6,0.64715982,32.25988701
Shc3,0.647090047,10.56497175
Lrp2bp,0.646438145,1.86440678
Gm29502,0.645860038,2.598870056
Syt6,0.645580598,3.559322034
Cntn1,0.645076516,69.60451977
Cdh8,0.643276482,14.80225989
Gsg1l,0.642741795,2.542372881
Grik4,0.642701263,25.36723164
Unc5c,0.64265856,68.30508475
RP23-207N5.4,0.641913451,0.677966102
Aldh1l2,0.641327731,1.86440678
Rin2,0.639139761,21.5819209
Rnf144a,0.639134949,16.15819209
Trim62,0.638287038,3.276836158
Lmtk2,0.638124606,12.93785311
Zeb1,0.637323956,52.48587571
Lrrc38,0.636481321,0.508474576
Asic4,0.635872971,1.97740113
Smoc1,0.635302342,9.322033898
Serpine2,0.635034745,47.06214689
Ica1,0.634012018,15.87570621
Stambpl1,0.631454228,10.28248588
Ccnd1,0.631035033,4.237288136
Fam163a,0.627706029,3.898305085
Lrrtm1,0.625987207,2.429378531
Slitrk3,0.625120004,2.146892655
Tgfa,0.624991665,13.78531073
Gm9962,0.624761085,1.412429379
Bcas1,0.622407376,28.6440678
Sema3e,0.622205046,16.49717514
Slc9a7,0.621998128,8.248587571
Etv1,0.621398318,13.55932203
Dlgap2,0.621206206,10.16949153
Lgr5,0.620104027,2.994350282
Pkia,0.619540223,19.37853107
Elavl4,0.619059105,16.66666667
Lingo3,0.617475893,1.016949153
Gm12709,0.617030223,11.01694915
Msrb3,0.616953363,10.9039548
Slc41a2,0.614100769,5.197740113
Luzp2,0.613466119,76.21468927
Pcsk2os1,0.611953312,1.807909605
Lmo3,0.6118872,5.81920904
Cdh18,0.61169306,30.84745763
A330102I10Rik,0.611582051,10.11299435
Ralyl,0.609791536,16.27118644
C530008M17Rik,0.608597894,19.43502825
Slc22a15,0.606635617,4.632768362
Mamld1,0.606202064,6.610169492
Tub,0.606025565,7.796610169
Syn2,0.605700104,29.60451977
Krt222,0.605395919,4.858757062
Ksr2,0.604697777,8.305084746
Usp29,0.603629243,20.6779661
Gpt2,0.602908915,10.2259887
Sorcs1,0.602031642,49.83050847
Gpr137c,0.601490853,19.49152542
Tle2,0.60034808,9.717514124
Nalcn,0.598693029,32.99435028
Chsy3,0.597614467,11.01694915
Gucy1a2,0.596243183,18.81355932
Kcnk3,0.594574572,3.502824859
Gfod1,0.593749604,6.610169492
Hunk,0.59366858,10.9039548
Dpp6,0.593428277,51.07344633
Fam69c,0.593312173,1.97740113
Sox5,0.592293296,62.88135593
Diras2,0.591973157,1.468926554
1700001O22Rik,0.591615605,0.790960452
Dlg2,0.591245693,84.35028249
Pcdh17,0.589066441,21.69491525
Pcdh7,0.588089892,74.18079096
Spred3,0.587981238,3.559322034
Nkx2-2,0.587784765,7.118644068
Stard9,0.587649202,24.68926554
Cpne8,0.587471967,21.97740113
Usp13,0.586247909,6.15819209
Kcnj3,0.584180393,18.36158192
Runx2,0.584169158,6.271186441
Lrtm1,0.584128239,1.694915254
Unc13c,0.58280947,36.15819209
Prkar2b,0.578666488,4.06779661
Kctd8,0.578398424,23.16384181
Gm43126,0.57770505,0.338983051
Myo5a,0.577009648,24.40677966
Dlgap1,0.576780157,82.65536723
Stxbp5l,0.576771862,20.62146893
Camk4,0.575452595,7.062146893
Gabrb3,0.575130755,23.44632768
Col27a1,0.574557019,12.99435028
Mmp15,0.573630341,4.124293785
Adamts17,0.573568129,4.350282486
Serinc5,0.572613639,14.80225989
Igfbp3,0.572579034,1.412429379
Fbn1,0.572209137,5.310734463
Pnpla3,0.571434329,3.163841808
Frzb,0.570969713,1.299435028
RP23-407N2.2,0.570677779,6.214689266
Tmco3,0.569836251,12.42937853
Sdk1,0.568523295,21.8079096
Csmd3,0.566517659,89.43502825
Spry4,0.565619162,1.638418079
Plekha6,0.563562325,10.05649718
1700001K19Rik,0.563263861,0.960451977
B3gat1,0.562581493,5.141242938
Chst7,0.562202034,1.355932203
Ust,0.559873595,31.18644068
Shisa6,0.558540769,10.9039548
Cacng7,0.558449469,11.18644068
Snap91,0.557993125,17.40112994
Thsd7a,0.556444121,30.11299435
Tmem108,0.556041003,31.97740113
Zfp462,0.554697666,35.59322034
Ank1,0.552882561,6.836158192
Slitrk5,0.552592864,3.559322034
Phlda1,0.552214346,10
Prkg1,0.550156444,49.88700565
Trio,0.548822895,33.78531073
Svil,0.54687434,24.91525424
Faxc,0.545784927,3.276836158
Slc7a3,0.545025541,2.146892655
A930011G23Rik,0.544251604,7.796610169
P2ry14,0.543213144,19.60451977
Gpc5,0.542819864,80.16949153
Rab3c,0.541236433,15.53672316
Fam114a1,0.540472418,4.06779661
Ebf4,0.539969753,4.124293785
Osbpl6,0.539579071,16.77966102
Ncam2,0.537554773,80.56497175
Tmem121,0.536890903,3.446327684
Cpa6,0.535595482,2.203389831
Srrm3,0.535504621,7.90960452
Sh3gl3,0.533312745,5.028248588
Map2,0.533234006,53.67231638
Gm15494,0.532559147,1.073446328
Pdzd4,0.531526071,10.11299435
Spry1,0.53133568,1.242937853
Bfsp2,0.5307013,5.254237288
Gm12002,0.529803836,3.107344633
