gene,cellex_score,expr_proportion
Gm4070,0.559610102,1.612903226
Epb41l2,0.558920567,41.47465438
Tcirg1,0.55881034,10.82949309
Gm9920,0.558228841,0.460829493
Sh3pxd2a,0.558174767,10.59907834
Pros1,0.556576301,17.97235023
Dnase2a,0.555288989,4.147465438
Tbc1d9,0.555071531,10.13824885
Ldlrad4,0.554659033,61.29032258
Il13ra1,0.554146828,6.221198157
Dyrk4,0.553094008,0.69124424
Basp1,0.552503953,19.8156682
Prdm1,0.550174394,1.843317972
Gm28874,0.548676719,0.69124424
Trim14,0.54811509,4.608294931
Kctd12,0.547660443,5.529953917
Mef2a,0.547619963,47.23502304
Cd80,0.54738523,2.073732719
Gm26839,0.54722084,1.843317972
Ctsh,0.546790367,14.05529954
Tal1,0.545740174,3.225806452
Evl,0.545624146,22.58064516
Gm43821,0.545441491,1.612903226
H2-Ab1,0.544667287,1.612903226
Numb,0.543811802,47.46543779
Serinc3,0.54379454,35.71428571
Slc25a45,0.543035823,2.534562212
Smap2,0.542761436,13.82488479
Cd74,0.541782691,2.764976959
Gtf2h2,0.541243195,14.28571429
Ehd4,0.5405172,8.986175115
Abcb1b,0.538923109,5.299539171
Pik3r6,0.538164895,3.917050691
Scamp2,0.537941756,14.05529954
Nfatc2,0.537269133,9.447004608
Plxdc2,0.535621935,83.1797235
Gm17231,0.535542039,21.19815668
Gm42477,0.535280492,10.59907834
Acot10,0.535004036,0.69124424
Lyve1,0.534396598,0.230414747
Pmepa1,0.53416665,16.359447
Akr1c12,0.533402201,0.230414747
Tbc1d16,0.533090242,13.3640553
Mbnl1,0.530375823,50.92165899
Soga1,0.530128753,20.73732719
H2-Aa,0.52916956,0.921658986
1700112E06Rik,0.5288292,60.59907834
Aim2,0.52810769,8.986175115
Batf3,0.527001495,1.382488479
Ptpn1,0.526984053,10.59907834
1700011I03Rik,0.526791523,3.917050691
2210406O10Rik,0.526170405,1.152073733
Map3k5,0.525964733,19.8156682
Elmo1,0.525626405,71.42857143
Ifitm10,0.525561646,6.912442396
Ptprj,0.525321193,47.69585253
Nfatc1,0.525026057,5.760368664
Plxna4,0.523112233,28.57142857
Sall3,0.522962444,9.216589862
Cdk6,0.522243483,8.986175115
Sp110,0.522075443,2.534562212
Stk10,0.521876772,10.36866359
Trpm2,0.520826875,4.608294931
Nav2,0.520688775,72.11981567
Xlr,0.520568727,1.152073733
Pacsin2,0.519908231,15.43778802
Ifngr1,0.519563218,9.677419355
Man1c1,0.518696155,13.13364055
Nuak1,0.518588263,10.59907834
Cryl1,0.518227099,12.21198157
Cd101,0.5173408,0.69124424
Ankrd44,0.516773214,31.56682028
Serpine1,0.515671027,0.69124424
Gm10974,0.514971663,2.073732719
Fmnl3,0.514737515,9.216589862
Arhgdib,0.514305558,4.377880184
Gm20685,0.514217599,1.843317972
Plxna4os1,0.511642156,0.460829493
Ophn1,0.511213855,44.47004608
Accs,0.509777152,3.686635945
Lpar6,0.509685965,8.064516129
Inpp4b,0.509021219,40.78341014
Gm33370,0.508841101,1.152073733
Wfdc17,0.508585548,0.69124424
4930444A19Rik,0.508267028,7.603686636
Arrdc1,0.506549528,5.069124424
Sipa1,0.506276342,8.064516129
Trpv2,0.505700583,5.99078341
Tlr4,0.505660146,3.686635945
Apobec3,0.505642366,9.677419355
Exoc3l2,0.504812363,0.921658986
Snx29,0.503751251,40.32258065
C1rl,0.503165434,0.921658986
Pf4,0.502635199,0.460829493
Glipr1,0.50165367,1.612903226
E2f3,0.501168745,9.216589862
Fam49b,0.501151581,46.08294931
Ggta1,0.500431317,7.142857143
Ivns1abp,0.500200629,12.90322581
Sbno2,0.498546482,7.834101382
Gm43291,0.49827564,0.460829493
Gcnt1,0.497685283,2.073732719
Rp2,0.497447253,7.373271889
Cep152,0.497191185,5.299539171
Arhgap27,0.49663674,3.225806452
Tpst2,0.496403701,7.373271889
Tslp,0.496249428,0.460829493
Nfkbie,0.495581354,0.69124424
Lrch1,0.495532935,40.32258065
Arsb,0.495071324,22.11981567
Orai1,0.494671957,7.603686636
Ppcdc,0.494464061,11.29032258
Arhgef6,0.494441098,8.986175115
Ppm1h,0.493687817,29.49308756
Gm10552,0.493526204,1.382488479
Twf2,0.493056275,8.525345622
Rab39,0.492682239,8.986175115
Edem1,0.490813405,8.986175115
Hhex,0.489427107,1.382488479
Vav2,0.488507235,8.294930876
Olfml3,0.488316705,9.447004608
Tbc1d8,0.4878892,6.912442396
Ptpre,0.487101583,11.98156682
Ctsd,0.485175257,30.1843318
Psmb9,0.482394452,2.534562212
Fam129a,0.482260937,5.299539171
Cotl1,0.481337082,12.21198157
Smpdl3b,0.481160997,2.764976959
Bmp2k,0.480534372,18.20276498
Grn,0.480431658,10.59907834
Zfp652,0.480272497,21.19815668
Rnase4,0.479852067,3.686635945
Sh3tc1,0.479412121,1.612903226
Etv6,0.479239155,27.88018433
Whrn,0.478052462,5.99078341
